Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Limite 1,Limite 2,Distancia Recorrida,Evidencia,Link,Foto de Evidencia,Display,Formato de Anuncio,No,Anunciante(s),Cat,Campaña,Industria
2022,Quintana Roo,Julio,Cancún,Plaza Las Américas,Centros Comerciales,Plaza Las Américas Cancún,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_15,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_15,,Banner de triple cara,Impreso,339,ESCUELA BANCARIA Y COMERCIAL,,Branding,"Educación, Arte, Cultura, Ecología y Religión"
2022,Quintana Roo,Julio,Cancún,Plaza Las Américas,Centros Comerciales,Plaza Las Américas Cancún,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_44,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_44,,Banner de triple cara,Impreso,340,ESCUELA BANCARIA Y COMERCIAL,,Branding,"Educación, Arte, Cultura, Ecología y Religión"
2022,Quintana Roo,Julio,Cancún,Zona Hotelera,Centros Comerciales,Plaza Kukulkan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab38c1aad-b657-42a6-8034-1bb8bd06880d%5D%2Fanuncio_foto_8,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab38c1aad-b657-42a6-8034-1bb8bd06880d%5D%2Fanuncio_foto_8,,Revistero,Impreso,341,ESPACIO,,Branding,#N/A
2022,Jalisco,Julio,Zapopan,Real Vallarta,Centros Comerciales,Galerías Guadalajara,N/A,N/A,2 Kilometros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afe38eb60-c4c7-4aff-a1e0-cf90ee66a25d%5D%2Fanuncio_foto_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afe38eb60-c4c7-4aff-a1e0-cf90ee66a25d%5D%2Fanuncio_foto_18,,Muro Publicitario,Impreso,342,ESTRENON,,Branding,#N/A
2022,Nuevo León,Julio,Monterrey,Vista Hermosa,Centros Comerciales,Galerías Monterrey,N/A,N/A,2 Kilometros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9cdcc8aa-29a9-4dad-bd67-1866e4182882%5D%2Fanuncio_foto_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9cdcc8aa-29a9-4dad-bd67-1866e4182882%5D%2Fanuncio_foto_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9cdcc8aa-29a9-4dad-bd67-1866e4182882%5D%2Fanuncio_foto_4,Muro Publicitario,Impreso,343,EUCERIN,,HYALURON-FILLER,"Higiene Personal, Productos de Bellza y Salud"
2022,CDMX,Julio,Miguel Hidalgo,Ampliación Granada,Centros Comerciales,Plaza Carso,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_1,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_1,,Panel de Pasillo,Digital,344,EXAMEDI,,Análisis clínicos a domicilio,Farma y laboratorios
2022,CDMX,Julio,Miguel Hidalgo,Ampliación Granada,Centros Comerciales,Plaza Carso,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_8,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_8,,Panel de Pasillo,Digital,345,EXAMEDI,,Análisis clínicos a domicilio,Farma y laboratorios
2022,CDMX,Julio,Miguel Hidalgo,Ampliación Granada,Centros Comerciales,Plaza Carso,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_36,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_36,,Panel de Pasillo,Digital,346,EXAMEDI,,Análisis clínicos a domicilio,Farma y laboratorios
2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Adc164172-10d0-4142-8ff0-b0e6a7d3fcb5%5D%2Fanuncio_foto_10,,Muro Publicitario,Digital,347,EXPEDIA TRAVEL,,Branding,Turismo
2022,CDMX,Julio,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae4fd2f99-c423-4b42-a748-d98a21c5f5d3%5D%2Fanuncio_foto_33,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ae4fd2f99-c423-4b42-a748-d98a21c5f5d3%5D%2Fanuncio_foto_33,,Muro Publicitario,Digital,348,EXPEDIA TRAVEL,,Branding,Turismo
2022,Nuevo León,Julio,Monterrey,Vista Hermosa,Centros Comerciales,Galerías Monterrey,N/A,N/A,2 Kilometros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1740b0df-6298-480d-b1de-9bce7a05b770%5D%2Fanuncio_foto_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1740b0df-6298-480d-b1de-9bce7a05b770%5D%2Fanuncio_foto_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1740b0df-6298-480d-b1de-9bce7a05b770%5D%2Fanuncio_foto_11,Muro Publicitario,Impreso,349,FARMACIAS BENAVIDES,,PROXIMAMENTE,Farma y Laboratorios
2022,Nuevo León,Julio,San Pedro Garza García,Del Valle,Centros Comerciales,Punto Valle,N/A,N/A,2 Kilometros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3797abfb-b677-449a-8c48-6fd5c5ead7dd%5D%2Fanuncio_foto_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3797abfb-b677-449a-8c48-6fd5c5ead7dd%5D%2Fanuncio_foto_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3797abfb-b677-449a-8c48-6fd5c5ead7dd%5D%2Fanuncio_foto_28,Trabe,Digital,350,FISHER'S,,BRANDING,"Restaurantes, Cafeterias y Comida Rapida"
2022,CDMX,Julio,Miguel Hidalgo,Ampliación Granada,Centros Comerciales,Plaza Carso,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_48,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_48,,Muro Publicitario,Impreso,351,FITSPIN,,Branding,"Deportes, Gimnasios y Centros Deportivos"
2022,CDMX,Julio,Coyoacán,Miguel Ángel De Quevedo,Centros Comerciales,Plaza Oasis,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_28,,Banner,Impreso,352,FORD,,Branding,Automotriz
2022,Quintana Roo,Julio,Cancún,Zona Hotelera,Centros Comerciales,Plaza Kukulkan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab38c1aad-b657-42a6-8034-1bb8bd06880d%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab38c1aad-b657-42a6-8034-1bb8bd06880d%5D%2Fanuncio_foto_40,,Muro Publicitario,Impreso,353,FOREVER 21,,Branding,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_15,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_15,,Trabe,Digital,354,FOX SPORTS,,All Star Game,TV (Paga y Nacional)
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_16,,Trabe,Digital,355,FOX SPORTS,,All Star Game,TV (Paga y Nacional)
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Explanada Puebla,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afb9b5f1a-0757-4a0f-8b0a-9574d6664555%5D%2Fanuncio_foto_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afb9b5f1a-0757-4a0f-8b0a-9574d6664555%5D%2Fanuncio_foto_4,,Panel de Pasillo,Impreso,356,FRENEZI,,Branding,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Explanada Puebla,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afb9b5f1a-0757-4a0f-8b0a-9574d6664555%5D%2Fanuncio_foto_35,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afb9b5f1a-0757-4a0f-8b0a-9574d6664555%5D%2Fanuncio_foto_35,,Panel de Pasillo,Impreso,357,FRENEZI,,Branding,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Miguel Ángel De Quevedo,Centros Comerciales,Plaza Oasis,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_7,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_7,,Panel de pasillo,Impreso,358,FRONTICKET,,Las aventuras de Frida,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Miguel Ángel De Quevedo,Centros Comerciales,Plaza Oasis,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_17,,Barandales,Digital,359,FRONTICKET,,Las aventuras de Frida,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_10,,Banner,Impreso,360,FRONTICKET,,Las aventuras de Frida,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_22,,Banner,Impreso,361,FRONTICKET,,Las aventuras de Frida,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_25,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_25,,Banner,Impreso,362,FRONTICKET,,Las aventuras de Frida,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_37,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_37,,Muro Publicitario,Digital,363,FRONTICKET,,Las aventuras de Frida,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_45,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_45,,Banner,Impreso,364,FRONTICKET,,Las aventuras de Frida,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab087a6fe-2735-4ec4-9eed-223182446621%5D%2Fanuncio_foto_18,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab087a6fe-2735-4ec4-9eed-223182446621%5D%2Fanuncio_foto_18,,Muro Publicitario,Impreso,365,GAP,,Branding,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos"
2022,CDMX,Julio,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A75a60b74-805c-4174-a197-9602084fc047%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A75a60b74-805c-4174-a197-9602084fc047%5D%2Fanuncio_foto_10,,Banner de triple cara,Impreso,366,GARABATOS,,Branding,PYME
2022,CDMX,Julio,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A980a56e6-6ebf-485c-a4a5-1579fb8ad50f%5D%2Fanuncio_foto_31,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A980a56e6-6ebf-485c-a4a5-1579fb8ad50f%5D%2Fanuncio_foto_31,,Banner de triple cara,Impreso,367,GINO'S,,Branding,"Restaurantes, Cafeterias y Comida Rapida"
2022,CDMX,Julio,Benito Juárez,Narvarte,Centros Comerciales,Parque Delta,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A12504f82-749d-4574-93c6-ef5dd173852d%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A12504f82-749d-4574-93c6-ef5dd173852d%5D%2Fanuncio_foto_34,,Banner de triple cara,Impreso,368,GINO'S,,Branding,"Restaurantes, Cafeterias y Comida Rapida"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa5df6dd4-bbab-4027-aa11-900b9f727ebf%5D%2Fanuncio_foto_16,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa5df6dd4-bbab-4027-aa11-900b9f727ebf%5D%2Fanuncio_foto_16,,Espectacular,Impreso,369,GIORGIO ARMANI,,Acqua Di Gio,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa5df6dd4-bbab-4027-aa11-900b9f727ebf%5D%2Fanuncio_foto_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa5df6dd4-bbab-4027-aa11-900b9f727ebf%5D%2Fanuncio_foto_17,,Panel de Pasillo,Impreso,370,GIORGIO ARMANI,,Acqua Di Gio,"Ropa, Relojeria, Lentes, Accesorios Personales y Cosmeticos"
