Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Limite 1,Limite 2,Distancia Recorrida,Evidencia,Link,Foto de Evidencia,Display,Formato de Anuncio,ID,Anunciante(s),Campaña,Industria,Precio estimado,Fecha de Revisión,BUM
2022,CDMX,Mayo,Venustiano Carranza,Peñón De Los Baños,Terminales Aéreas,AICM,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A69a652d5-9740-4c74-9e76-111c9045c80a%5D%2Fanuncio_foto_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A69a652d5-9740-4c74-9e76-111c9045c80a%5D%2Fanuncio_foto_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A69a652d5-9740-4c74-9e76-111c9045c80a%5D%2Fanuncio_foto_4,Muro Publicitario,Impreso,196,AT&T,#CAMBIAELJUEGO,Telecomunicaciones,,,
2022,EDOMEX,Mayo,Naucalpan,Lomas de Sotelo,Centros Comerciales,Parque Toreo,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6559a7c1-2eee-4c09-b340-a31ec461d9f2%5D%2Fanuncio_foto_25,,,Barandales,Impreso,197,AT&T,MOTOROLA EDGE 20,Telecomunicaciones,,,
2022,Jalisco,Mayo,Zapopan,Real Vallarta,Centros Comerciales,Galerías Guadalajara,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab759c4b2-979f-4ac7-8791-f5e3b964a4e8%5D%2Fanuncio_foto_22,,,Panel de Pasillo,Digital,198,AT&T,ARMA TU PLAN,Telecomunicaciones,,,
2022,Jalisco,Mayo,Zapopan,Puerta De Hierro,Centros Comerciales,Plaza Andares,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A75f91f19-dd76-467c-bf63-df97433bb6e0%5D%2Fanuncio_foto_32,,,Banner de triple cara,Impreso,199,AT&T,ARMA TU PLAN,Telecomunicaciones,,,
2022,Jalisco,Mayo,Tlajomulco De Zúñiga,S/N,Terminales Aéreas,Aeropuerto T1 Interior,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A09046726-83b5-4da3-934a-5ac1aa06ab95%5D%2Fanuncio_foto_4,,,Espectacular,Impreso,200,AT&T,AT&T EN GDL,Telecomunicaciones,,,
2022,Nuevo León,Mayo,San Nicolás De Los Garza,Miguel Alemán,Centros Comerciales,Paseo La Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2e493a5a-f676-4794-9e36-fb9866d47993%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2e493a5a-f676-4794-9e36-fb9866d47993%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2e493a5a-f676-4794-9e36-fb9866d47993%5D%2Fanuncio_foto_40,Display,Impreso,201,AT&T,BRANDING,Telecomunicaciones,,,
2022,Nuevo León,Mayo,San Nicolás De Los Garza,Miguel Alemán,Centros Comerciales,Paseo La Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2e493a5a-f676-4794-9e36-fb9866d47993%5D%2Fanuncio_foto_41,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2e493a5a-f676-4794-9e36-fb9866d47993%5D%2Fanuncio_foto_41,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2e493a5a-f676-4794-9e36-fb9866d47993%5D%2Fanuncio_foto_41,Banderola,Impreso,202,AT&T,BRANDING,Telecomunicaciones,,,
2022,Nuevo León,Mayo,Monterrey,Residencial San Agustín,Centros Comerciales,Plaza Fiesta San Agustín,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A933be70c-5ee1-4ffc-9ed4-284cb935ff2b%5D%2Fanuncio_foto_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A933be70c-5ee1-4ffc-9ed4-284cb935ff2b%5D%2Fanuncio_foto_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A933be70c-5ee1-4ffc-9ed4-284cb935ff2b%5D%2Fanuncio_foto_9,Barandales,Digital,203,AT&T,BRANDING,Telecomunicaciones,,,
2022,Veracruz,Mayo,Veracruz,Ylang Ylang,Centros Comerciales,Plaza Las Américas,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af846ab08-b3d4-4cae-b891-bcb4797bd5cd%5D%2Fanuncio_foto_31,,,Mkt de Guerrilla,Impreso,204,AT&T,PORQUE MAMÁ ES TODO Y MÁS,Telecomunicaciones,,,
2022,Veracruz,Mayo,Veracruz,Ylang Ylang,Centros Comerciales,Plaza Las Américas,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Af846ab08-b3d4-4cae-b891-bcb4797bd5cd%5D%2Fanuncio_foto_32,,,Panel de Pasillo,Impreso,205,AT&T,PORQUE MAMÁ ES TODO Y MÁS,Telecomunicaciones,,,
2022,Querétaro,Mayo,Querétaro,Villas Del Sol,Centros Comerciales,Puerta La Victoria,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1cfb693c-a0bc-4fdb-8827-aec1da6d71fd%5D%2Fanuncio_foto_16,,,Banner de triple cara,Impreso,206,AUDITORIO JOSEFA ORTIZ,MANUEL MEDRANO,Eventos y Expos,,,
2022,Querétaro,Mayo,Querétaro,Villas Del Sol,Centros Comerciales,Puerta La Victoria,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A1cfb693c-a0bc-4fdb-8827-aec1da6d71fd%5D%2Fanuncio_foto_34,,,Banner de triple cara,Impreso,207,AUDITORIO JOSEFA ORTIZ,MANUEL MEDRANO,Eventos y Expos,,,
2022,CDMX,Mayo,Miguel Hidalgo,Ampliación Granada,Centros Comerciales,Plaza Carso,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac703ffe2-7662-4dd6-b2c6-becd1478a83d%5D%2Fanuncio_foto_34,,,Muro Publicitario,Impreso,208,AVENE,Branding,Centros Comerciales y Tiendas Departamentales,,,
2022,CDMX,Mayo,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9fe5bb95-7f2c-45bf-9e0c-1cb39f945e08%5D%2Fanuncio_foto_1,,,Muro Publicitario,Impreso,209,AVENE,CUIDADO ANTI-ARRUGAS,Centros Comerciales y Tiendas Departamentales,,,
2022,Nuevo León,Mayo,Monterrey,Vista Hermosa,Centros Comerciales,Galerías Monterrey,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9fa62863-4fcc-48f1-ab24-2afd8ecef657%5D%2Fanuncio_foto_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9fa62863-4fcc-48f1-ab24-2afd8ecef657%5D%2Fanuncio_foto_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A9fa62863-4fcc-48f1-ab24-2afd8ecef657%5D%2Fanuncio_foto_3,Muro Publicitario,Impreso,210,AVENE,BRANDING,Centros Comerciales y Tiendas Departamentales,,,
2022,CDMX,Mayo,Alvaro Obregon,Zedec,Centros Comerciales,Patio Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa590ca35-27c0-49d9-8532-1cf7c83b5867%5D%2Fanuncio_foto_32,,,Muro Publicitario ,Digital,211,BANCO BASE,BRANDING,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,Jalisco,Mayo,Zapopan,Real Vallarta,Centros Comerciales,Galerías Guadalajara,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ab759c4b2-979f-4ac7-8791-f5e3b964a4e8%5D%2Fanuncio_foto_32,,,Panel de Pasillo,Impreso,212,BANCOMER,BRANDING,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,Nuevo León,Mayo,San Pedro Garza García,Zona San Agustín,Centros Comerciales,Fashion Drive,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3d281091-255b-4cff-8dff-6439c66415b6%5D%2Fanuncio_foto_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3d281091-255b-4cff-8dff-6439c66415b6%5D%2Fanuncio_foto_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A3d281091-255b-4cff-8dff-6439c66415b6%5D%2Fanuncio_foto_9,Muro Publicitario,Digital,213,BANCOMER,NOMINA BBVA,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_17,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_17,Banner de Triple Cara,Impreso,214,BANORTE,NOMINA,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_32,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_32,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa1f07114-67b1-4aed-9442-6c09b01b2533%5D%2Fanuncio_foto_32,Directorio,Impreso,215,BANORTE,#TUBANCOTUTIEMPO,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6d2a94be-7138-4f97-81f9-a7c09121d367%5D%2Fanuncio_foto_33,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6d2a94be-7138-4f97-81f9-a7c09121d367%5D%2Fanuncio_foto_33,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6d2a94be-7138-4f97-81f9-a7c09121d367%5D%2Fanuncio_foto_33,Directorio,Impreso,216,BANORTE,#TUBANCOTUTIEMPO,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6d2a94be-7138-4f97-81f9-a7c09121d367%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6d2a94be-7138-4f97-81f9-a7c09121d367%5D%2Fanuncio_foto_40,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6d2a94be-7138-4f97-81f9-a7c09121d367%5D%2Fanuncio_foto_40,Panel de Pasillo,Impreso,217,BANORTE,MILEAGE PLUS,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6d2a94be-7138-4f97-81f9-a7c09121d367%5D%2Fanuncio_foto_43,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6d2a94be-7138-4f97-81f9-a7c09121d367%5D%2Fanuncio_foto_43,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6d2a94be-7138-4f97-81f9-a7c09121d367%5D%2Fanuncio_foto_43,Banner de Triple Cara,Impreso,218,BANORTE,NOMINA,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aebe14a29-ee43-4d29-b445-f22679cddccf%5D%2Fanuncio_foto_34,Banner de Triple Cara,Impreso,219,BANORTE,NOMINA,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_1,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_1,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_1,Directorio,Impreso,220,BANORTE,#TUBANCOTUTIEMPO,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_10,Barandales,Impreso,221,BANORTE,NOMINA,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_10,Barandales,Impreso,222,BANORTE,NOMINA,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_12,Banner de Triple Cara,Impreso,223,BANORTE,NOMINA,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_20,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_20,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A95580a7f-76e5-4c75-acee-819030c85a21%5D%2Fanuncio_foto_20,Banner de Triple Cara,Impreso,224,BANORTE,NOMINA,"Bancos, Financieros, Seguros, Credito y Empeño",,,
2022,CDMX,Mayo,Cuajimalpa De Morelos,Lomas De Santa Fe,Centros Comerciales,Centro Comercial Santa Fe,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A63ef5e05-32d6-48d2-843c-6d618ef6655f%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A63ef5e05-32d6-48d2-843c-6d618ef6655f%5D%2Fanuncio_foto_10,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+May+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A63ef5e05-32d6-48d2-843c-6d618ef6655f%5D%2Fanuncio_foto_10,Banner de Triple Cara,Impreso,225,BANORTE,NOMINA,"Bancos, Financieros, Seguros, Credito y Empeño",,,
