ID,Establecimiento,Razón Social,Actividad,Personal,Dirección,Municipio,Entidad,Municipio,Localidad,AGEB,Tel,E-mail,Sitio Web,Fijo/Semi,Lat,Lon,Fecha Alta,Referencia,Interes
3585057,DISTRIBUIDORA DE MATERIALES SAN PEDRO,DISTRIBUIDORA DE MATERIALES SAN PEDRO SA DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE R. M. CLEMENCIA BORJA TABOADA #519, FRACCIONAMIENTO JURICA ACUEDUCTO, C.P. 76230",Querétaro,22,014,0058,3740,4424148339,DIMATS96@HOTMAIL.COM,,Fijo,20.70990605,-100.4482459,2014-12,2201400583740,SI
3549840,DISTRIBUIDORA EL MUELLE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE SAN PEDRO #210, COLONIA FELIPE CARRILLO PUERTO, C.P. 76138",Querétaro,22,014,0001,0182,4422170020,,,Fijo,20.60322766,-100.4218235,2010-07,2201400010182,SI
3548708,DISTRIBUIDORA FERRETERA DEL CENTRO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA REVOLUCION #300, COLONIA FELIPE CARRILLO PUERTO, C.P. 76138",Querétaro,22,014,0001,294A,,FERRE.CENTRO@YAHOO.COM.MX,,Fijo,20.6053491,-100.4310534,2010-07,220140001294A,SI
3612404,DISTRIBUIDORA FERRETERA DEL CENTRO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE LONDRES #1004, FRACCIONAMIENTO FRACC SAUCES, C.P. 76114",Querétaro,22,014,0001,2189,,,,Fijo,20.62430395,-100.4439866,2010-07,2201400012189,SI
8535960,DISTRIBUIDORA HIDRAULICA DEL CENTRO,DISTRIBUIDORA HIDRAULICA DEL CENTRO SA DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE COCINERAS #5, COLONIA SAN PEDRITO PEÑUELAS, C.P. 76148",Querétaro,22,014,0001,1354,,,,Fijo,20.6388784,-100.3957648,2019-11,2201400011354,SI
3548605,DISTRIBUIDORA HIDROSANITARIA DE QUERETARO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA REVOLUCION #, COLONIA CARRILLO PUERTO, C.P. 76138",Querétaro,22,014,0001,2920,,,,Fijo,20.61102074,-100.4352881,2010-07,2201400012920,SI
8748337,DISTRIBUIDORA INDUSTRIAL DE BAJIO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA CERRO DEL SOMBRERETE #1287, COLONIA SAN PEDRITO LOS ARCOS, C.P. 76148",Querétaro,22,014,0001,3562,,,,Fijo,20.64731627,-100.4160382,2019-11,2201400013562,SI
8891887,DM HERRAMIENTAS,DM HERRAMIENTAS SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"PROLONGACION PIRINEOS #500, PARQUE INDUSTRIAL BENITO JUAREZ, C.P. 76120",Querétaro,22,014,0001,0125,,,WWW.DMTOOLS.COM.MX,Fijo,20.64260443,-100.4438883,2019-11,2201400010125,SI
8806879,DON GATO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA IGNACIO ZARAGOZA #6, COLONIA SAN FRANCISQUITO, C.P. 76000",Querétaro,22,014,0001,2329,,,,Fijo,20.59011287,-100.3861253,2019-11,2201400012329,SI
3591418,DORREDA,,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE CALLE DE LAS ARTES #31, COLONIA SAN FRANCISQUITO, C.P. 76060",Querétaro,22,014,0001,2329,,DORREDA2011@HOTMAIL.COM,WWW.DORREDA.COM,Fijo,20.58895795,-100.3852321,2014-12,2201400012329,SI
3604049,EL CONSTRUCTOR,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE TORREON #22, COLONIA SAN JOSE DE LOS OLVERA, C.P. 76901",Corregidora,22,006,0044,0119,,,,Fijo,20.55762811,-100.4125617,2010-07,2200600440119,SI
8339251,EL HORMIGON,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE PIRINEOS #310, COLONIA REVOLUCION, C.P. 76118",Querétaro,22,014,0001,2028,,EL_HORMIGON@HOTMAIL.COM,,Fijo,20.64329047,-100.455097,2019-11,2201400012028,SI
8255935,EL MARTILLO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA ANDAMAXEI #33, COLONIA SANTUARIOS DEL CERRITO, C.P. 76900",Corregidora,22,006,0001,0640,4426810124,,,Fijo,20.55416117,-100.4482233,2019-11,2200600010640,SI
8618208,EL SUPER FERRETERO DE MORELIA,EL SUPER FERRETERO DE MORELIA S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA PIE DE LA CUESTA #3, CIUDAD AMALIA SOLORZANO, C.P. 76125",Querétaro,22,014,0001,2899,,,,Fijo,20.63169189,-100.4060621,2019-11,2201400012899,SI
3612971,EL TORNILLO DE ORO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE NINGUNO #103, COLONIA EL TINTERO, C.P. 76134",Querétaro,22,014,0001,1710,,,,Fijo,20.61037527,-100.4354067,2010-07,2201400011710,SI
3563843,EL TORNILLO MAGICO,EL TORNILLO MAGICO SA DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"AVENIDA AVENIDA DE LA PRADERA #99, COLONIA EL PRADO, C.P. 76039",Querétaro,22,014,0001,1316,4422164542,TORMAG@PRODIGY.NET.MX,,Fijo,20.58352843,-100.4033956,2010-07,2201400011316,SI
3610890,ELECTRO FERRE DELTA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"BOULEVARD BOULEVARD DE LAS AMERICAS #59, COLONIA TIERRA Y LIBERTAD, C.P. 76901",Corregidora,22,006,0142,0299,,,,Fijo,20.55087536,-100.393572,2010-07,2200601420299,SI
3611992,ELECTROFERRE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE MEZQUITE #160, COLONIA GARAMBULLO, C.P. 76115",Querétaro,22,014,0001,2808,,,,Fijo,20.63200516,-100.4563645,2010-07,2201400012808,SI
3565782,ELECTRÓNICA JAIR,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA PIE DE LA CUESTA #2408, COLONIA LOMAS DE SAN PEDRITO PEÑUELAS, C.P. 76148",Querétaro,22,014,0001,1975,4422144942,,,Fijo,20.6518288,-100.4037756,2010-07,2201400011975,SI
9323168,EMMSA RIEGO QUERETARO,EMPRESA MEXICANA DE MANUFACTURAS SA DE CV,Comercio al por menor en ferreterías y tlapalerías,31 a 50 personas,"AVENIDA 5 DE FEBRERO #1220, COLONIA SAN PABLO TECNOLOGICO, C.P. ",Querétaro,22,014,0001,0182,,info@emmsa.com,,Fijo,20.611601,-100.4198972,2020-11,2201400010182,SI
9323124,EMMSA SUCURSAL QUERETARO,EMPRESA MEXICANA DE MANUFACTURAS SA DE CV,Comercio al por menor en ferreterías y tlapalerías,31 a 50 personas,"AVENIDA 5 DE FEBRERO #1220, COLONIA SAN PABLO TECNOLOGICO, C.P. ",Querétaro,22,014,0001,0182,,queretaro@emmsa.com,www.emmsa.com,Fijo,20.61162119,-100.4199034,2020-11,2201400010182,SI
3592029,EQUIPAR EQUIPAMIENTO PARA AGUA POTABLE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE LA HORTALIZA #108, COLONIA TABACHINES, C.P. 76138",Querétaro,22,014,0001,0182,4422209613,,,Fijo,20.60803628,-100.4260417,2014-12,2201400010182,SI
3601833,EQUIPO Y SERVICIO DE JARDINERIA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA CONSTITUYENTES #1757, PARQUE INDUSTRIAL EL PUEBLITO CENTRO, C.P. 76900",Corregidora,22,006,0001,0157,,,,Fijo,20.53183344,-100.4411586,2014-12,2200600010157,SI
8079270,ESCAMILLA CONEXIONES,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE TABASCO #20, COLONIA OBRERA, C.P. 76130",Querétaro,22,014,0001,1265,,ESCAMILLACONEXIONES@HOTMAIL.COM,,Fijo,20.61897261,-100.423691,2019-11,2201400011265,SI
6236994,ESPECIALISTAS TECNICOS EN FLUIDOS,ESPECIALISTAS TECNICOS EN FLUIDOS SA DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE NINGUNO #148, COLONIA LA FLORIDA, C.P. 76150",Querétaro,22,014,0001,1829,,,WWW.ESPECIALISTASTECNICOS.COM,Fijo,20.60041795,-100.4140596,2010-07,2201400011829,SI
3597179,F. Y TLAPALERIA GALO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE 27 #0, COLONIA LOMAS DE CASA BLANCA, C.P. 76080",Querétaro,22,014,0001,0996,4422221019,,,Fijo,20.56153628,-100.3899376,2014-12,2201400010996,SI
3585518,FABRICACION DE TABIQUES,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA CERRO DE LA CRUZ #110, COLONIA LOMA BONITA, C.P. 76118",Querétaro,22,014,0001,1566,,,,Fijo,20.65396735,-100.451359,2014-12,2201400011566,SI
6381068,FANDELI,FABRICA NACIONAL DE LIJA SA DE CV,Comercio al por menor en ferreterías y tlapalerías,51 a 100 personas,"CALLE ACCESO NÚMERO 3 #5, FRACCIONAMIENTO INDUSTRIAL BENITO JUÁREZ, C.P. 76120",Querétaro,22,014,0001,0125,,JGALINDO@FANDELI.COM.MX,WWW.FANDELI.COM.MX,Fijo,20.63104012,-100.4345796,2010-07,2201400010125,SI
6855060,FASTENAL MEXICO,FASTENAL MEXICO S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE ACCESO III #26, FRACCIONAMIENTO INDUSTRIAL BENITO JUAREZ, C.P. 76120",Querétaro,22,014,0001,0125,,GJCE1@STORES.FASTENAL.COM,WWW.FASTENAL.COM,Fijo,20.64346622,-100.4402789,2020-04,2201400010125,SI
6382260,FASTENAL MEXICO S DE RL DE CV MYMX,FASTENAL MEXICO S DE RL DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CARRETERA QUERETARO TEQUISQUPAN #, COLONIA AEREO ESPACILA, C.P. 76270",Querétaro,22,014,0001,0125,,CBOJ@FASTENAL.COM,,Fijo,20.63163753,-100.4400758,2014-12,2201400010125,SI
3599217,FEHERRE BARNICES,COMERCIALIZADORA DIAVEC SA DE CV,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA CONSTITUYENTES #94, COLONIA EL POCITO, C.P. 76900",Corregidora,22,006,0044,0180,4421967125,,,Fijo,20.55968178,-100.4163155,2014-12,2200600440180,SI
8078858,FEMAQ,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE REFORMA AGRARIA #27, COLONIA CASA BLANCA, C.P. 76030",Querétaro,22,014,0001,2367,442154019,,,Fijo,20.57948524,-100.3975035,2019-11,2201400012367,SI
8256135,FERCOSEG FERREMATERIALES,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE DEL DERECHO #2, COLONIA VENCEREMOS, C.P. 76903",Corregidora,22,006,0142,0316,,,,Fijo,20.55228296,-100.3910415,2019-11,2200601420316,SI
8748255,FERETERI CORREGIDORA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA CORREGIDORA #1086, FRACCIONAMIENTO ARBOLEDAS, C.P. 76140",Querétaro,22,014,0001,0229,,,,Fijo,20.61972496,-100.3900054,2019-11,2201400010229,SI
9370661,FERETERIA AFAACIL,FERRETEERIA AFACIL ,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA REVOLUCION #, COLONIA FELIPE CARRILLO PUERTO, C.P. 76138",Querétaro,22,014,0001,294A,4429017475,,,Fijo,20.60401536,-100.4291091,2021-05,220140001294A,SI
8047982,FERETERIA SIN NOMBRE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE AZABACHE #501, COLONIA PASEOS DEL PEDREGAL, C.P. 76148",Querétaro,22,014,0001,4058,4424879620,,,Fijo,20.66390238,-100.4021845,2019-11,2201400014058,SI
6451424,FERRE ACEROS SAMER,,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE CONGRESO DE CHILPANCINGO #110, COLONIA MORELOS, C.P. 76118",Querétaro,22,014,0001,198A,,,,Fijo,20.64561637,-100.4550516,2014-12,220140001198A,SI
3584037,FERRE ACEROS SAMER,FERRE ACEROS SAMER SA DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE Plateros #137, COLONIA SAN PEDRITO PEÑUELAS, C.P. 76148",Querétaro,22,014,0001,1354,4422208128,ADMINISTRACION@ACEROSAMER.COM,,Fijo,20.63796437,-100.3951707,2010-07,2201400011354,SI
8748931,FERRE ACEROS SAMER,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE PLATEROS #227, COLONIA SAN PEDRITO PEÑUELAS, C.P. 76148",Querétaro,22,014,0001,1354,4422206349,,WWW.ACEROSSAMER.COM,Fijo,20.63774814,-100.3952074,2019-11,2201400011354,SI
8793981,FERRE ALFA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"BOULEVARD PEÑA FLOR #, COLONIA MISION CARRILLO, C.P. 76118",Querétaro,22,014,0001,3859,,,,Fijo,20.64512561,-100.4656015,2019-11,2201400013859,SI
8078471,FERRE CHAPULTEPEC,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE BALCONES DE BELLA VISTAS #102, COLONIA BALCONES COLONIALES, C.P. 76140",Querétaro,22,014,0001,1180,,BALCONES@FERRECHAPULTEPEC.COM,WWW.FERRECHAPULTEPEC.COM,Fijo,20.61178145,-100.378619,2019-11,2201400011180,SI
6805403,FERRE COMERCIAL OMEGA FERCO,FERRE COMERCIAL OMEGA SA DE CV,Comercio al por menor en ferreterías y tlapalerías,11 a 30 personas,"CALLE ADOLFO LOPEZ MATEOS #404, COLONIA SAN PABLO, C.P. 76130",Querétaro,22,014,0001,1674,4422102365,DIANA@FCOMAGE.COM.MX,WWW.FCOMEGA.COM.MX,Fijo,20.62041089,-100.416381,2017-11,2201400011674,SI
3586831,FERRE CONSTRUMEX,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE NINGUNO #4075, COLONIA LA LOMA 9, C.P. 76117",Querétaro,22,014,0105,3083,4422257333,,,Fijo,20.62264368,-100.4765122,2014-12,2201401053083,SI
3559758,FERRE DISTRIBUIDORA ELECTRICA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"PROLONGACION INDEPENDENCIA #, COLONIA INDEPENDENCIA, C.P. 76220",Querétaro,22,014,0108,3153,,FERREFOQUITO@GMAIL.COM,,Fijo,20.73321127,-100.4450947,2012-06,2201401083153,SI
8822768,FERRE ELECTRICA FERRETERIA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CERRADA ROQUE RUBIO #2, COLONIA CASA BLANCA, C.P. 76030",Querétaro,22,014,0001,2367,4421444666,,,Fijo,20.57630178,-100.3948994,2019-11,2201400012367,SI
3566549,FERRE EXPRESS,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA PIE DE LA CUESTA #102, COLONIA AMALIA SOLORZANO, C.P. 76250",Querétaro,22,014,0001,2070,,,,Fijo,20.63124801,-100.4061867,2010-07,2201400012070,SI
3566993,FERRE GAS,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA PLAYA ROQUETA #604, FRACCIONAMIENTO SAN PABLO, C.P. 76130",Querétaro,22,014,0001,1157,4422208976,,,Fijo,20.6215457,-100.4109306,2010-07,2201400011157,SI
3567333,FERRE GASES Y EQUIPOS INDUSTRIALES,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE CARRETERA ESTATAL NUMERO 540 #1107, COLONIA CUAUHTEMOC, C.P. 76147",Querétaro,22,014,0001,2140,4422460000,,,Fijo,20.62612067,-100.3865807,2010-07,2201400012140,SI
3545100,FERRE HERRAJES,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA 26 #1904, COLONIA LOMAS DE CASA BLANCA, C.P. 76080",Querétaro,22,014,0001,0642,4423494698,FERRE_HERRAJES_QRO@HOTMAIL.COM,,Fijo,20.56382026,-100.3937016,2010-07,2201400010642,SI
6381827,FERRE HERRAMIENTAS,,Comercio al por menor en ferreterías y tlapalerías,51 a 100 personas,"CALLE NINGUNO #148, COLONIA LA PIEDAD, C.P. 76154",Querétaro,22,014,0001,1829,,CONTA@FERREHERRAMIENTAS.COM.MX,,Fijo,20.60027736,-100.4155845,2010-07,2201400011829,SI
3547845,FERRE INDUSTRIAL FAM-AL-TE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE 33 #0, COLONIA LOMAS DE CASA BLANCA, C.P. 76080",Querétaro,22,014,0001,0996,4424025791,FERREIND-FAMALTE@HOTMAIL.COM,,Fijo,20.55996863,-100.3912508,2014-12,2201400010996,SI
3544696,FERRE LA CRUZ,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE MANUEL GUTIERREZ NAJERA #53, COLONIA CENTRO HISTORICO, C.P. 76000",Querétaro,22,014,0001,038A,,,,Fijo,20.59713067,-100.386269,2010-07,220140001038A,SI
3600230,FERRE MATERIALES LA PIRAMIDE,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA SANTA MARIA DEL PUEBLITO #, COLONIA PASEOS DEL BOSQUE, C.P. 76910",Corregidora,22,006,0001,0621,4422461659,ANTONIOCEPEDA723@HOTMAIL.COM,,Fijo,20.55560135,-100.4438236,2014-12,2200600010621,SI
3598056,FERRE MATERIALES RESENDIZ,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE CASA BLANCA #, COLONIA HUERTOS DEL CIMATARIO, C.P. 76085",Querétaro,22,014,0001,305A,,,,Fijo,20.55338726,-100.3759143,2014-12,220140001305A,SI
3565568,FERRE TORNILLOS,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALZADA CALZADA DE BELEN #1008, COLONIA EL VERGEL, C.P. 76148",Querétaro,22,014,0001,3346,4423138229,,,Fijo,20.6489179,-100.4122386,2010-07,2201400013346,SI
9167801,FERRE UNION,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA PASEO DE LA REFORMA #150, COLONIA LOMAS DEL MARQUES, C.P. 76146",Querétaro,22,014,0001,2263,,,,Fijo,20.61085272,-100.3678973,2019-11,2201400012263,SI
8079273,FERRE Y CON,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE COAHUILA #32, COLONIA OBRERA, C.P. 76130",Querétaro,22,014,0001,1265,,,,Fijo,20.61847215,-100.4247463,2019-11,2201400011265,SI
3595891,FERREACEROS QUERETARO,,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE CALLE  5 #305, COLONIA LOMAS DE CASA BLANCA, C.P. 76080",Querétaro,22,014,0001,0587,,FERREACERO@LIVE.COM,,Fijo,20.57352566,-100.3882148,2014-12,2201400010587,SI
3605885,FERRECARPI,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE MEXICO ORIENTE #32, COLONIA SAN JOSE DE LOS OLVERA, C.P. 76902",Corregidora,22,006,0044,0123,4424776631,,,Fijo,20.5509831,-100.4128643,2010-07,2200600440123,SI
3546301,FERREELECTRICA LOMAS,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA AVENIDA  8 #1004, COLONIA LOMAS DE CASA BLANCA, C.P. 76080",Querétaro,22,014,0001,0587,4424971231,,,Fijo,20.57192146,-100.3914988,2010-07,2201400010587,SI
8338921,FERREGAS 3,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE PEÑA FLOR #7, COLONIA VALLE DE SANTIAGO SECTOR II, C.P. 76116",Querétaro,22,014,0001,4414,,,,Fijo,20.64398576,-100.4864719,2019-11,2201400014414,SI
3550961,FERRELECTRICA QUERETANA,FERRELECTRICA QUERETANA ,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA 5 DE FEBRERO #795, COLONIA COMISION ESTATAL DE AGUAS, C.P. 76137",Querétaro,22,014,0001,1142,,FERREELECTRICAQUERETANA@G.COM.MX,,Fijo,20.59366208,-100.4148179,2014-12,2201400011142,SI
8618492,FERREMAS,FERREMAS ,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE SENDERO DEL AMANECER #36, COLONIA MILENIO III, C.P. 76060",Querétaro,22,014,0001,3666,,FERREMASQRO@GMAIL.COM,,Fijo,20.5927639,-100.3470315,2019-11,2201400013666,SI
8748385,FERREMATERIALES CIUDAD DE EL SOL,FERREMATERIALES CIUDAD DE EL SOL SA DE CV,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE NINGUNO #, COLONIA VALLE DE SANTIAGO SECTOR III, C.P. 76116",Querétaro,22,014,0596,0055,,,,Fijo,20.6404348,-100.4956443,2019-11,2201405960055,SI
8079204,FERREMATERIALES DOS MUND0S,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE WENCESLAO S. DE LA BARQUERA #1, COLONIA VILLAS DEL SUR, C.P. 76040",Querétaro,22,014,0001,0515,4427488209,FERREMATERIALES.2MUNDOS@GMAIL.COM,WWW.FERREMATERIALESDOSMUNDOS,Fijo,20.58327041,-100.38745,2019-11,2201400010515,SI
3611131,FERREMATERIALES JUAN PABLO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE NINGUNO #, LOCALIDAD TLACOTE EL BAJO, C.P. 76229",Querétaro,22,014,0114,2530,4421691351,,,Fijo,20.66287387,-100.5095133,2010-07,2201401142530,SI
3591319,FERREMATERIALES MILENIO 3,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE SENDA DE LA ILUSION #2, FRACCIONAMIENTO MILENIO 3A. SECCION, C.P. 76060",Querétaro,22,014,0001,3469,,,,Fijo,20.59563182,-100.3486839,2014-12,2201400013469,SI
3598059,FERREMATERIALES PASTEUR SUR,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE PASTEUR SUR #, COLONIA MANANTIALES DEL CIMATARIO, C.P. 76087",Querétaro,22,014,0001,305A,4422543208,BLOCK_ROMAN_@HOTMAIL.COM,,Fijo,20.55278255,-100.3789523,2014-12,220140001305A,SI
3558535,FERREMAXX,FERREMAXX ,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE JOSEFA ORTIZ DE DOMINGUEZ #66, LOCALIDAD EL PUEBLITO, C.P. 76900",Corregidora,22,006,0001,002A,4424044357,1.FERREMAXX@GMAIL.COM,,Fijo,20.54066288,-100.4355891,2010-07,220060001002A,SI
6803367,FERREMAYORISTAS OLVERA SA DE CV,FERREMAYORISTAS OLVERA SA DE CV,Comercio al por menor en ferreterías y tlapalerías,31 a 50 personas,"AVENIDA Constituyentes #1095, COLONIA EL POCITO, C.P. 76902",Corregidora,22,006,0044,0180,4421968555,VENTAS@FERREMAYORISTASCOM.MX,WWW.FERREMAYORISTAS.COM.MX,Fijo,20.55781157,-100.4178525,2017-11,2200600440180,SI
3604131,FERREMUNDO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA SAN ROQUE #38, COLONIA LINDA VISTA, C.P. 76168",Querétaro,22,014,0001,0252,,,,Fijo,20.6037499,-100.3962371,2010-07,2201400010252,SI
3607222,FERREPINTURAS OPTIMUS,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE PASEO DE AMSTERDAM #186, CONJUNTO HABITACIONAL TULIPANES 215, C.P. 76902",Corregidora,22,006,0001,0212,44223800261,S.LOZADACHOPIN@GMAIL.COM,,Fijo,20.54496199,-100.4157647,2010-07,2200600010212,SI
8178073,FERREPLOMERIA ROJAS,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"PROLONGACION 27 #, COLONIA VISTAS DEL CIMATARIO, C.P. 76087",Querétaro,22,014,0001,3011,4426227464,,,Fijo,20.55254742,-100.3862451,2019-11,2201400013011,SI
3549758,FERRET MADERO COMPANY,,Comercio al por menor en ferreterías y tlapalerías,6 a 10 personas,"CALLE HIGUERA #155, COLONIA FELIPE CARRILLO PUERTO, C.P. 76138",Querétaro,22,014,0001,0182,,,,Fijo,20.60960016,-100.4268516,2010-07,2201400010182,SI
3597461,FERRETARIA DRAGON,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE NINGUNO #, COLONIA COLINAS DEL SUR, C.P. 76087",Querétaro,22,014,0001,3789,4423032209,,,Fijo,20.54739796,-100.3854894,2014-12,2201400013789,SI
8078813,FERRETARIA ESPINOZA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE ASTROLOGOS #308, COLONIA EL MARQUES, C.P. 76047",Querétaro,22,014,0001,1284,,,,Fijo,20.58270871,-100.3739361,2019-11,2201400011284,SI
7812693,FERRETARIA FERREKAR,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"AVENIDA CORREGIDORA SUR #135, COLONIA ARAGON, C.P. 76040",Querétaro,22,014,0001,0515,,FERREKAR@HOTMIAL.COM,,Fijo,20.57935438,-100.3861633,2019-11,2201400010515,SI
8194098,FERRETARIA RICO,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE 37 #1018, COLONIA REFORMA AGRARIA 1RA SECC, C.P. 76086",Querétaro,22,014,0001,0924,4426229911,,,Fijo,20.56480197,-100.3940823,2019-11,2201400010924,SI
8162003,FERRETARIA VICTORIA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE JOSE MARIA MORELOS Y PAVON #78, COLONIA SANTA MARIA MAGDALENA, C.P. 76137",Querétaro,22,014,0107,3539,4423821581,SERVICIOS-SO@HOTMAIL.COM,,Fijo,20.59465658,-100.4498598,2019-11,2201401073539,SI
8091283,FERRETARIA Y TLAPALERIA,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE MONTE ATLAS #431, COLONIA LA LOMA, C.P. 76118",Querétaro,22,014,0001,3384,,,,Fijo,20.64427281,-100.4713517,2019-11,2201400013384,SI
8077985,FERRETARIA Y TLAPALERIA MAR,,Comercio al por menor en ferreterías y tlapalerías,0 a 5 personas,"CALLE SENDA DEL CARRUAJE #93, COLONIA MILENIO 3RA SECC, C.P. 76060",Querétaro,22,014,0001,084A,4422480037,PEDROSANDOVAL@PRODIGY.NET.MX,,Fijo,20.59550225,-100.3610959,2019-11,220140001084A,SI
